Kode Barang,Stock Opname,HOT,SO,PO
50715K15600,0.00,0.00,0.00,0.00
50715K2YA00,0.00,0.00,0.00,0.00
50715K45N00,0.00,0.00,0.00,0.00
50715K45N40,0.00,0.00,0.00,0.00
50715K47N00,0.00,0.00,0.00,0.00
50715K56N00,0.00,0.00,0.00,0.00
50715K56N10,0.00,0.00,0.00,0.00
50715K64N00,0.00,0.00,0.00,0.00
50715K87A00,0.00,0.00,0.00,0.00
50715KBA930,0.00,0.00,0.00,0.00
50715KE8000,0.00,0.00,0.00,0.00
50715KEV900,0.00,0.00,0.00,0.00
50715KEV90A,0.00,0.00,0.00,0.00
50715KPH700,0.00,0.00,0.00,0.00
50715KSP910,0.00,0.00,0.00,0.00
50715KTL740,0.00,0.00,0.00,0.00
50715KVB900,0.00,0.00,0.00,0.00
50715KVBN50,0.00,0.00,0.00,0.00
50715KWB920,0.00,0.00,0.00,0.00
50715KWN710,0.00,0.00,0.00,0.00
50715KWN900,0.00,0.00,0.00,0.00
50715KWWA40,0.00,0.00,0.00,0.00
50715KWZ900,0.00,0.00,0.00,0.00
50715KYJ900,0.00,0.00,0.00,0.00
50715KYZ900,0.00,0.00,0.00,0.00
50715MGZJ00,0.00,0.00,0.00,0.00
50715MJED00,0.00,0.00,0.00,0.00
50715MJPG50ZA,0.00,0.00,0.00,0.00
50715MJWDK0,0.00,0.00,0.00,0.00
50715MJWJ00,0.00,0.00,0.00,0.00
50715MKCA00ZA,0.00,0.00,0.00,0.00
50715MKCA00ZB,0.00,0.00,0.00,0.00
50715MKHD00,0.00,0.00,0.00,0.00
50715MKKD00ZB,0.00,0.00,0.00,0.00
50715MKPJ80,0.00,0.00,0.00,0.00
50715MKSE00ZA,0.00,0.00,0.00,0.00
50715MLAJ00,0.00,0.00,0.00,0.00
50715MLNE00ZA,0.00,0.00,0.00,0.00
50716GN5730,0.00,0.00,0.00,0.00
50716K03N50,0.00,0.00,0.00,0.00
50716K0GT20,0.00,0.00,0.00,0.00
50716K45N40,0.00,0.00,0.00,0.00
50716K47N00,0.00,0.00,0.00,0.00
50716K56N00,0.00,0.00,0.00,0.00
50716K87A00,0.00,0.00,0.00,0.00
50716KEV900,0.00,0.00,0.00,0.00
50716KEV90A,0.00,0.00,0.00,0.00
50716KPH700,0.00,0.00,0.00,0.00
50716KTL740,0.00,0.00,0.00,0.00
50716KVB900,0.00,0.00,0.00,0.00
50716KVBN50,0.00,0.00,0.00,0.00
50716KWB600,0.00,0.00,0.00,0.00
50716KWN710,0.00,0.00,0.00,0.00
50716KWN900,0.00,0.00,0.00,0.00
50716KWZ900,0.00,0.00,0.00,0.00
50716KYZ900,0.00,0.00,0.00,0.00
50716MJPG50,0.00,0.00,0.00,0.00
50716MKCA00ZA,0.00,0.00,0.00,0.00
50716MKCA00ZB,0.00,0.00,0.00,0.00
50716MKHD00,0.00,0.00,0.00,0.00
50716MKSE00,0.00,0.00,0.00,0.00
50717GJKD00,0.00,0.00,0.00,0.00
50717K0GT20,0.00,0.00,0.00,0.00
50717K87A00,0.00,0.00,0.00,0.00
50717MKCA00,0.00,0.00,0.00,0.00
50717MKHD00,0.00,0.00,0.00,0.00
50717MLAJ00,0.00,0.00,0.00,0.00
50718K0WN00,0.00,0.00,0.00,0.00
50718K1ZJ10,0.00,0.00,0.00,0.00
50718K29900,0.00,0.00,0.00,0.00
50718K40F00,0.00,0.00,0.00,0.00
50718K59A70,0.00,0.00,0.00,0.00
50718K97T00,0.00,0.00,0.00,0.00
50718KT7761,0.00,0.00,0.00,0.00
50718KYT900,1.00,0.00,0.00,0.00
50718MEE000,0.00,0.00,0.00,0.00
50718MEED00,0.00,0.00,0.00,0.00
50718MJSJ70,0.00,0.00,0.00,0.00
50718MKCA00,0.00,0.00,0.00,0.00
50718MKHD00,0.00,0.00,0.00,0.00
50718MKJE60,0.00,0.00,0.00,0.00
50718MLCD00,0.00,0.00,0.00,0.00
50718MN8000,0.00,0.00,0.00,0.00
50719K0WN00,0.00,0.00,0.00,0.00
50719K1ZJ10,0.00,0.00,0.00,0.00
50719K97T00,0.00,0.00,0.00,0.00
5071AK25900,0.00,0.00,0.00,0.00
5071AKZLA00,0.00,0.00,0.00,0.00
5071BK25900,0.00,0.00,0.00,0.00
5071BKZLA00,0.00,0.00,0.00,0.00
50720GJKD00,0.00,0.00,0.00,0.00
50720K0BT00,0.00,0.00,0.00,0.00
50720K0JN00,0.00,0.00,0.00,0.00
50720K16900,1.00,0.00,0.00,0.00
50720K2FN00,0.00,0.00,0.00,0.00
50720K3VN00,0.00,0.00,0.00,0.00
50720K59A70,0.00,0.00,0.00,0.00
50720K94T00,0.00,0.00,0.00,0.00
50720KT7761,0.00,0.00,0.00,0.00
50720KWN900,0.00,0.00,0.00,0.00
50720KYT900,0.00,0.00,0.00,0.00
50720MELD00,0.00,0.00,0.00,0.00
50720MJSJ70,0.00,0.00,0.00,0.00
50720MKCA00,0.00,0.00,0.00,0.00
50720MKFD40,0.00,0.00,0.00,0.00
50720MKJE60,0.00,0.00,0.00,0.00
50720MLCD00ZA,0.00,0.00,0.00,0.00
50721KC5000,0.00,0.00,0.00,0.00
50721KEH600,0.00,0.00,0.00,0.00
50721KEH930,0.00,0.00,0.00,0.00
50721MCAA00,0.00,0.00,0.00,0.00
50721MJED00,0.00,0.00,0.00,0.00
50721MKCA00,0.00,0.00,0.00,0.00
50725K15600,0.00,0.00,0.00,0.00
50725K2YJ00,0.00,0.00,0.00,0.00
50725K45N00,0.00,0.00,0.00,0.00
50725K45N40,0.00,0.00,0.00,0.00
50725K64N00,0.00,0.00,0.00,0.00
50725K87A00,0.00,0.00,0.00,0.00
50725KBA930,0.00,0.00,0.00,0.00
50725KEH930FMB,0.00,0.00,0.00,0.00
50725KYJ900,0.00,0.00,0.00,0.00
50725MGZJ00,0.00,0.00,0.00,0.00
50725MJED00,0.00,0.00,0.00,0.00
50725MJPG50ZA,0.00,0.00,0.00,0.00
50725MJWJ00,0.00,0.00,0.00,0.00
50725MKKD00ZB,0.00,0.00,0.00,0.00
50725MKSE00ZA,0.00,0.00,0.00,0.00
50725MLAJ00,0.00,0.00,0.00,0.00
50725MLNE00ZA,0.00,0.00,0.00,0.00
50730GJKD00,0.00,0.00,0.00,0.00
50730K01900,0.00,0.00,0.00,0.00
50730K0BT00,0.00,0.00,0.00,0.00
50730K0JN00,0.00,0.00,0.00,0.00
50730K0WN00,0.00,0.00,0.00,0.00
50730K16900,0.00,0.00,0.00,0.00
50730K1ZJ10,0.00,0.00,0.00,0.00
50730K2FN00,0.00,0.00,0.00,0.00
50730K3VN00,0.00,0.00,0.00,0.00
50730K59A70,0.00,0.00,0.00,0.00
50730K94T00,0.00,0.00,0.00,0.00
50730K97T00,0.00,0.00,0.00,0.00
50730KT7761,0.00,0.00,0.00,0.00
50730KWN900,0.00,0.00,0.00,0.00
50730KYT900,0.00,0.00,0.00,0.00
50730MELD00,0.00,0.00,0.00,0.00
50730MJSJ70,0.00,0.00,0.00,0.00
50730MKFD40,0.00,0.00,0.00,0.00
50730MKJE60,0.00,0.00,0.00,0.00
50731K1ZJ10ZB,0.00,0.00,0.00,0.00
50731K97T00ZA,1.00,0.00,0.00,0.00
50732K1ZJ10ZB,0.00,0.00,0.00,0.00
50732K97T00ZA,1.00,0.00,0.00,0.00
50740GJKD00,0.00,0.00,0.00,0.00
50740K01900,0.00,0.00,0.00,0.00
50740K0WN00,0.00,0.00,0.00,0.00
50740K1ZJ10,0.00,0.00,0.00,0.00
50740K97T00,1.00,0.00,0.00,0.00
50740MKCA00ZA,0.00,0.00,0.00,0.00
50740MKCA00ZB,0.00,0.00,0.00,0.00
50741K1ZJ10ZB,0.00,0.00,0.00,0.00
50741K97T00ZA,0.00,0.00,0.00,0.00
50741MKCA00ZA,0.00,0.00,0.00,0.00
50741MKCA00ZB,0.00,0.00,0.00,0.00
50742K1ZJ10ZB,0.00,0.00,0.00,0.00
50742K97T00ZA,0.00,0.00,0.00,0.00
50746MT8770,0.00,0.00,0.00,0.00
50750MB0000,0.00,0.00,0.00,0.00
50750MFJD00,0.00,0.00,0.00,0.00
50750MJLD30,0.00,0.00,0.00,0.00
50750MKCA00ZA,0.00,0.00,0.00,0.00
50750MKCA00ZB,0.00,0.00,0.00,0.00
50750MKFD40ZA,0.00,0.00,0.00,0.00
50750MKHD00ZB,0.00,0.00,0.00,0.00
50750MKHD00ZC,0.00,0.00,0.00,0.00
50750MKND50,0.00,0.00,0.00,0.00
50750MKRD10ZA,0.00,0.00,0.00,0.00
50750MKTD00ZA,0.00,0.00,0.00,0.00
50750MKYDP0,0.00,0.00,0.00,0.00
50750MLAA00,0.00,0.00,0.00,0.00
50760K64N00,0.00,0.00,0.00,0.00
50760MFJD00,0.00,0.00,0.00,0.00
50760MKFD40ZA,0.00,0.00,0.00,0.00
50760MKND50,0.00,0.00,0.00,0.00
50760MKRD10ZA,0.00,0.00,0.00,0.00
50760MKYDP0,0.00,0.00,0.00,0.00
5076AKWC900,0.00,0.00,0.00,0.00
50770K64N00,0.00,0.00,0.00,0.00
507A3GN5830,0.00,0.00,0.00,0.00
507A3KRS690,0.00,0.00,0.00,0.00
507A4GN5830,0.00,0.00,0.00,0.00
507A4KRS690,0.00,0.00,0.00,0.00
50801KYE900,0.00,0.00,0.00,0.00
50815MKCA00ZA,0.00,0.00,0.00,0.00
50815MKCA00ZB,0.00,0.00,0.00,0.00
50816MKCA00ZA,0.00,0.00,0.00,0.00
50816MKCA00ZB,0.00,0.00,0.00,0.00
50818MKCA00,0.00,0.00,0.00,0.00
5100BK15925,0.00,0.00,0.00,0.00
51104KZJ900,0.00,0.00,0.00,0.00
51114MKCA00,0.00,0.00,0.00,0.00
51117MKCA00,0.00,0.00,0.00,0.00
51119MKCA00ZA,0.00,0.00,0.00,0.00
51119MKCA00ZB,0.00,0.00,0.00,0.00
51200MKCA00ZA,0.00,0.00,0.00,0.00
51200MKCA00ZB,0.00,0.00,0.00,0.00
51350MKCA00ZA,0.00,0.00,0.00,0.00
51350MKCA00ZB,0.00,0.00,0.00,0.00
51360MKCA00ZA,0.00,0.00,0.00,0.00
51360MKCA00ZB,0.00,0.00,0.00,0.00
51363MKCA00,0.00,0.00,0.00,0.00
51364MKCA00,0.00,0.00,0.00,0.00
51365MKCA00,0.00,0.00,0.00,0.00
51366MKCA00,0.00,0.00,0.00,0.00
51367MKCA00,0.00,0.00,0.00,0.00
51368MKCA00,0.00,0.00,0.00,0.00
51391HP6A00,0.00,0.00,0.00,0.00
51400GJK305,0.00,0.00,0.00,0.00
51400GJKJ01,0.00,0.00,0.00,0.00
51400GN5730,0.00,0.00,0.00,0.00
51400K07971,0.00,0.00,0.00,0.00
51400K0BT02,0.00,0.00,0.00,0.00
51400K0C305,0.00,0.00,0.00,0.00
51400K0F305ZA,0.00,0.00,0.00,0.00
51400K0F306ZA,0.00,0.00,0.00,0.00
51400K0F309ZA,0.00,0.00,0.00,0.00
51400K0FA11ZA,0.00,0.00,0.00,0.00
51400K0FD11ZA,0.00,0.00,0.00,0.00
51400K0FJ11ZA,0.00,0.00,0.00,0.00
51400K0G901,0.00,0.00,0.00,0.00
51400K0GT21,0.00,0.00,0.00,0.00
51400K0H305,0.00,0.00,0.00,0.00
51400K0J305,0.00,0.00,0.00,0.00
51400K0JN01,0.00,0.00,0.00,0.00
51400K0S305,0.00,0.00,0.00,0.00
51400K0W306,0.00,0.00,0.00,0.00
51400K0W307,0.00,0.00,0.00,0.00
51400K0WN11,0.00,0.00,0.00,0.00
51400K0WNA1,0.00,0.00,0.00,0.00
51400K15305,0.00,0.00,0.00,0.00
51400K15306,0.00,0.00,0.00,0.00
51400K15901,0.00,0.00,0.00,0.00
51400K15921,0.00,0.00,0.00,0.00
51400K16A01,0.00,0.00,0.00,0.00
51400K16A02,0.00,0.00,0.00,0.00
51400K18305,0.00,0.00,0.00,0.00
51400K18306,0.00,0.00,0.00,0.00
51400K18901,0.00,0.00,0.00,0.00
51400K18911,0.00,0.00,0.00,0.00
51400K1A305,0.00,0.00,0.00,0.00
51400K1AN01,0.00,0.00,0.00,0.00
51400K1BT01,0.00,0.00,0.00,0.00
51400K1BT21,0.00,0.00,0.00,0.00
51400K1T305,0.00,0.00,0.00,0.00
51400K1T306,0.00,0.00,0.00,0.00
51400K1T307,0.00,0.00,0.00,0.00
51400K1Z305,0.00,0.00,0.00,0.00
51400K1Z307,0.00,0.00,0.00,0.00
51400K1ZJ11,0.00,0.00,0.00,0.00
51400K25902,0.00,0.00,0.00,0.00
51400K26G61,0.00,0.00,0.00,0.00
51400K2A305,0.00,0.00,0.00,0.00
51400K2A306,0.00,0.00,0.00,0.00
51400K2E305,0.00,0.00,0.00,0.00
51400K2ET01,0.00,0.00,0.00,0.00
51400K2ET11,0.00,0.00,0.00,0.00
51400K2F305,0.00,0.00,0.00,0.00
51400K2F306,0.00,0.00,0.00,0.00
51400K2FN01,0.00,0.00,0.00,0.00
51400K2FN11,0.00,0.00,0.00,0.00
51400K2S305,0.00,0.00,0.00,0.00
51400K2SN01,0.00,0.00,0.00,0.00
51400K2V305,0.00,0.00,0.00,0.00
51400K2VN31,0.00,0.00,0.00,0.00
51400K2W305,0.00,0.00,0.00,0.00
51400K36A01,0.00,0.00,0.00,0.00
51400K3B305,0.00,0.00,0.00,0.00
51400K3BN01,0.00,0.00,0.00,0.00
51400K3V305,0.00,0.00,0.00,0.00
51400K3V306,0.00,0.00,0.00,0.00
51400K41306,0.00,0.00,0.00,0.00
51400K41307,0.00,0.00,0.00,0.00
51400K41N01,0.00,0.00,0.00,0.00
51400K45305,0.00,0.00,0.00,0.00
51400K45306,0.00,0.00,0.00,0.00
51400K45307,0.00,0.00,0.00,0.00
51400K45308,0.00,0.00,0.00,0.00
51400K45N01,0.00,0.00,0.00,0.00
51400K45N41,0.00,0.00,0.00,0.00
51400K45NA1,0.00,0.00,0.00,0.00
51400K45NB1,0.00,0.00,0.00,0.00
51400K45NL1,0.00,0.00,0.00,0.00
51400K56N01,0.00,0.00,0.00,0.00
51400K56N11,0.00,0.00,0.00,0.00
51400K58305,0.00,0.00,0.00,0.00
51400K58N41,0.00,0.00,0.00,0.00
51400K59A71,0.00,0.00,0.00,0.00
51400K59T11,0.00,0.00,0.00,0.00
51400K64305,0.00,0.00,0.00,0.00
51400K64306,0.00,0.00,0.00,0.00
51400K64307,0.00,0.00,0.00,0.00
51400K64309,0.00,0.00,0.00,0.00
51400K64405,0.00,0.00,0.00,0.00
51400K64406,0.00,0.00,0.00,0.00
51400K64407,0.00,0.00,0.00,0.00
51400K64N01,0.00,0.00,0.00,0.00
51400K64N81,0.00,0.00,0.00,0.00
51400K64NA1,0.00,0.00,0.00,0.00
51400K64NF1,0.00,0.00,0.00,0.00
51400K64NN1,0.00,0.00,0.00,0.00
51400K64NP1,0.00,0.00,0.00,0.00
51400K64NS1,0.00,0.00,0.00,0.00
51400K77V01,0.00,0.00,0.00,0.00
51400K77V51,0.00,0.00,0.00,0.00
51400K78305,0.00,0.00,0.00,0.00
51400K78306,0.00,0.00,0.00,0.00
51400K81N01,0.00,0.00,0.00,0.00
51400K84305,0.00,0.00,0.00,0.00
51400K84306,0.00,0.00,0.00,0.00
51400K84901,0.00,0.00,0.00,0.00
51400K84920,0.00,0.00,0.00,0.00
51400K84921,0.00,0.00,0.00,0.00
51400K93N02,0.00,0.00,0.00,0.00
51400K95A61,0.00,0.00,0.00,0.00
51400K97305,0.00,0.00,0.00,0.00
51400K97T01,0.00,0.00,0.00,0.00
51400KBA931ZB,0.00,0.00,0.00,0.00
51400KBA931ZC,0.00,0.00,0.00,0.00
51400KCJ661,0.00,0.00,0.00,0.00
51400KCJ671,0.00,0.00,0.00,0.00
51400KCJ691,0.00,0.00,0.00,0.00
51400KEH601,0.00,0.00,0.00,0.00
51400KEH621,0.00,0.00,0.00,0.00
51400KEV650,0.00,0.00,0.00,0.00
51400KEV880,0.00,0.00,0.00,0.00
51400KPH720,0.00,0.00,0.00,0.00
51400KPH730,0.00,0.00,0.00,0.00
51400KPH881,0.00,0.00,0.00,0.00
51400KPH891,0.00,0.00,0.00,0.00
51400KPPT01,0.00,0.00,0.00,0.00
51400KTLN00,0.00,0.00,0.00,0.00
51400KTM850,0.00,0.00,0.00,0.00
51400KTM850ZB,0.00,0.00,0.00,0.00
51400KTM860,0.00,0.00,0.00,0.00
51400KVB930,0.00,0.00,0.00,0.00
51400KVB940,0.00,0.00,0.00,0.00
51400KVBN51,0.00,0.00,0.00,0.00
51400KVBN71,0.00,0.00,0.00,0.00
51400KVY701,0.00,0.00,0.00,0.00
51400KVY721,0.00,0.00,0.00,0.00
51400KVY731,0.00,0.00,0.00,0.00
51400KWB921,0.00,0.00,0.00,0.00
51400KWC901,0.00,0.00,0.00,0.00
51400KWN901,0.00,0.00,0.00,0.00
51400KWNY11,0.00,0.00,0.00,0.00
51400KWWA01,0.00,0.00,0.00,0.00
51400KWWA31,0.00,0.00,0.00,0.00
51400KWWA81,0.00,0.00,0.00,0.00
51400KWWA92,0.00,0.00,0.00,0.00
51400KWZ751,0.00,0.00,0.00,0.00
51400KYE901,0.00,0.00,0.00,0.00
51400KYE920,0.00,0.00,0.00,0.00
51400KYJ901,0.00,0.00,0.00,0.00
51400KYT941,0.00,0.00,0.00,0.00
51400KYZ901,0.00,0.00,0.00,0.00
51400KYZ913,0.00,0.00,0.00,0.00
51400KZLA01,0.00,0.00,0.00,0.00
51400KZLA02,0.00,0.00,0.00,0.00
51400KZR600,0.00,0.00,0.00,0.00
51400KZR601,0.00,0.00,0.00,0.00
51400KZY702,0.00,0.00,0.00,0.00
51400KZZ306,0.00,0.00,0.00,0.00
51400KZZ406,0.00,0.00,0.00,0.00
51400KZZJ01,0.00,0.00,0.00,0.00
51400KZZS01,0.00,0.00,0.00,0.00
51400MCA003,0.00,0.00,0.00,0.00
51400MGPD91,0.00,0.00,0.00,0.00
51400MGZJ41,0.00,0.00,0.00,0.00
51400MGZJ81,0.00,0.00,0.00,0.00
51400MGZJ82,0.00,0.00,0.00,0.00
51400MJE306,0.00,0.00,0.00,0.00
51400MJED01,0.00,0.00,0.00,0.00
51400MJED41,0.00,0.00,0.00,0.00
51400MJEDF1,0.00,0.00,0.00,0.00
51400MJLY11,0.00,0.00,0.00,0.00
51400MJP307,0.00,0.00,0.00,0.00
51400MJP308,0.00,0.00,0.00,0.00
51400MJPG51,0.00,0.00,0.00,0.00
51400MJSJ71,0.00,0.00,0.00,0.00
51400MJW308,0.00,0.00,0.00,0.00
51400MJW309,0.00,0.00,0.00,0.00
51400MJW405,0.00,0.00,0.00,0.00
51400MJWJ01,0.00,0.00,0.00,0.00
51400MJWJ02,0.00,0.00,0.00,0.00
51400MJWJ41,0.00,0.00,0.00,0.00
51400MJWJ42,0.00,0.00,0.00,0.00
51400MJWJ81,0.00,0.00,0.00,0.00
51400MJWJ82,0.00,0.00,0.00,0.00
51400MKC305,0.00,0.00,0.00,0.00
51400MKC306,0.00,0.00,0.00,0.00
51400MKC307,0.00,0.00,0.00,0.00
51400MKCEH1,0.00,0.00,0.00,0.00
51400MKCN01,0.00,0.00,0.00,0.00
51400MKF305,0.00,0.00,0.00,0.00
51400MKF306,0.00,0.00,0.00,0.00
51400MKFD61,0.00,0.00,0.00,0.00
51400MKFD62,0.00,0.00,0.00,0.00
51400MKG305,0.00,0.00,0.00,0.00
51400MKG306,0.00,0.00,0.00,0.00
51400MKGA01,0.00,0.00,0.00,0.00
51400MKHD61,0.00,0.00,0.00,0.00
51400MKK305,0.00,0.00,0.00,0.00
51400MKK306,0.00,0.00,0.00,0.00
51400MKKJ31,0.00,0.00,0.00,0.00
51400MKKNM1,0.00,0.00,0.00,0.00
51400MKN305,0.00,0.00,0.00,0.00
51400MKND51,0.00,0.00,0.00,0.00
51400MKP305,0.00,0.00,0.00,0.00
51400MKP306,0.00,0.00,0.00,0.00
51400MKP307,0.00,0.00,0.00,0.00
51400MKP309,0.00,0.00,0.00,0.00
51400MKPJ01,0.00,0.00,0.00,0.00
51400MKPJ41,0.00,0.00,0.00,0.00
51400MKPJ81,0.00,0.00,0.00,0.00
51400MKR305,0.00,0.00,0.00,0.00
51400MKRD31,0.00,0.00,0.00,0.00
51400MKS305,0.00,0.00,0.00,0.00
51400MKSJ31,0.00,0.00,0.00,0.00
51400MKTD01,0.00,0.00,0.00,0.00
51400MKY305,0.00,0.00,0.00,0.00
51400MKY306,0.00,0.00,0.00,0.00
51400MKY307,0.00,0.00,0.00,0.00
51400MKZ305,0.00,0.00,0.00,0.00
51400MLA305,0.00,0.00,0.00,0.00
51400MLC305,0.00,0.00,0.00,0.00
51400MLG305,0.00,0.00,0.00,0.00
51400MLN305,0.00,0.00,0.00,0.00
51400MLNEJ1,0.00,0.00,0.00,0.00
51401383722,0.00,0.00,0.00,0.00
51401GF6970,0.00,0.00,0.00,0.00
51401GJKJ01,0.00,0.00,0.00,0.00
51401GN5781,0.00,0.00,0.00,0.00
51401K01901,0.00,0.00,0.00,0.00
51401K0BT01,0.00,0.00,0.00,0.00
51401K0G901,0.00,0.00,0.00,0.00
51401K0GT21,0.00,0.00,0.00,0.00
51401K0HJ01,0.00,0.00,0.00,0.00
51401K0JN01,0.00,0.00,0.00,0.00
51401K0RV01,0.00,0.00,0.00,0.00
51401K0WN01,0.00,0.00,0.00,0.00
51401K15711,0.00,0.00,0.00,0.00
51401K15901,0.00,0.00,0.00,0.00
51401K18911,0.00,0.00,0.00,0.00
51401K1BT01,0.00,0.00,0.00,0.00
51401K1BT21,0.00,0.00,0.00,0.00
51401K1TE11,0.00,0.00,0.00,0.00
51401K1TE51,0.00,0.00,0.00,0.00
51401K1ZJ11,0.00,0.00,0.00,0.00
51401K25902,0.00,0.00,0.00,0.00
51401K2ET01,0.00,0.00,0.00,0.00
51401K2ET11,0.00,0.00,0.00,0.00
51401K3BN01,0.00,0.00,0.00,0.00
51401K45N01,0.00,0.00,0.00,0.00
51401K45N41,0.00,0.00,0.00,0.00
51401K45NA1,0.00,0.00,0.00,0.00
51401K45NL1,0.00,0.00,0.00,0.00
51401K56N01,0.00,0.00,0.00,0.00
51401K56N11,0.00,0.00,0.00,0.00
51401K64N01,0.00,0.00,0.00,0.00
51401K64NA1,0.00,0.00,0.00,0.00
51401K64NP1,0.00,0.00,0.00,0.00
51401K84901,0.00,0.00,0.00,0.00
51401K93N02,0.00,0.00,0.00,0.00
51401K97T01,0.00,0.00,0.00,0.00
51401KC5003,0.00,0.00,0.00,0.00
51401KCJ691,0.00,0.00,0.00,0.00
51401KEH601,0.00,0.00,0.00,0.00
51401KEH901,0.00,0.00,0.00,0.00
51401KEH950,0.00,0.00,0.00,0.00
51401KEV880,0.00,0.00,0.00,0.00
51401KPH881,0.00,0.00,0.00,0.00
51401KPH971,0.00,0.00,0.00,0.00
51401KPPT01,0.00,0.00,0.00,0.00
51401KVB901,0.00,0.00,0.00,0.00
51401KVBT01,0.00,0.00,0.00,0.00
51401KVY731,0.00,0.00,0.00,0.00
51401KWB601,0.00,0.00,0.00,0.00
51401KWB921,0.00,0.00,0.00,0.00
51401KWC901,0.00,0.00,0.00,0.00
51401KWN711,0.00,0.00,0.00,0.00
51401KWN901,0.00,0.00,0.00,0.00
51401KWW641,0.00,0.00,0.00,0.00
51401KWW662,0.00,0.00,0.00,0.00
51401KWWA01,0.00,0.00,0.00,0.00
51401KYE901,0.00,0.00,0.00,0.00
51401KYJ901,0.00,0.00,0.00,0.00
51401KYZ901,0.00,0.00,0.00,0.00
51401KYZ912,0.00,0.00,0.00,0.00
51401KZLA01,0.00,0.00,0.00,0.00
51401KZR600,0.00,0.00,0.00,0.00
51401KZR601,0.00,0.00,0.00,0.00
51401KZY702,0.00,0.00,0.00,0.00
51401KZZJ01,0.00,0.00,0.00,0.00
51401MGZJ41,0.00,0.00,0.00,0.00
51401MGZJ81,0.00,0.00,0.00,0.00
51401MJED01,0.00,0.00,0.00,0.00
51401MJED41,0.00,0.00,0.00,0.00
51401MJEDF1,0.00,0.00,0.00,0.00
51401MJLY11,0.00,0.00,0.00,0.00
51401MJPG51,0.00,0.00,0.00,0.00
51401MJSJ71,0.00,0.00,0.00,0.00
51401MJWJ01,0.00,0.00,0.00,0.00
51401MJWJ41,0.00,0.00,0.00,0.00
51401MJWJ81,0.00,0.00,0.00,0.00
51401MKFD41,0.00,0.00,0.00,0.00
51401MKGA01,0.00,0.00,0.00,0.00
51401MKGA31,0.00,0.00,0.00,0.00
51401MKHD61,0.00,0.00,0.00,0.00
51401MKKJ31,0.00,0.00,0.00,0.00
51401MKND51,0.00,0.00,0.00,0.00
51401MKPDQ1,0.00,0.00,0.00,0.00
51401MKPJ01,0.00,0.00,0.00,0.00
51401MKPJ81,0.00,0.00,0.00,0.00
51401MKRD11,0.00,0.00,0.00,0.00
51401MKSJ11,0.00,0.00,0.00,0.00
51401MKYD51,0.00,0.00,0.00,0.00
51401MKZJ01,0.00,0.00,0.00,0.00
51401MLAA01,0.00,0.00,0.00,0.00
51401MLCD01,0.00,0.00,0.00,0.00
51401MLNEJ1,0.00,0.00,0.00,0.00
51402GE3761,0.00,0.00,0.00,0.00
51402GJKJ01,0.00,0.00,0.00,0.00
51402K15711,0.00,0.00,0.00,0.00
51402K15901,0.00,0.00,0.00,0.00
51402K15921,0.00,0.00,0.00,0.00
51402K2ET11,0.00,0.00,0.00,0.00
51402K3BN01,0.00,0.00,0.00,0.00
51402K45NL1,0.00,0.00,0.00,0.00
51402K56N01,0.00,0.00,0.00,0.00
51402K64N01,0.00,0.00,0.00,0.00
51402K64NP1,0.00,0.00,0.00,0.00
51402K84901,0.00,0.00,0.00,0.00
51402K87A31,0.00,0.00,0.00,0.00
51402K97T01,0.00,0.00,0.00,0.00
51402KGH901,0.00,0.00,0.00,0.00
51402KV3701,0.00,0.00,0.00,0.00
51402KYJ901,0.00,0.00,0.00,0.00
51402KZZJ01,0.00,0.00,0.00,0.00
51402MGZJ01,0.00,0.00,0.00,0.00
51402MKYD51,0.00,0.00,0.00,0.00
51402ML7921,0.00,0.00,0.00,0.00
51402MS2003,0.00,0.00,0.00,0.00
51403447731,0.00,0.00,0.00,0.00
51403GF4003,0.00,0.00,0.00,0.00
51403GJKJ01,0.00,0.00,0.00,0.00
51403K64N01,0.00,0.00,0.00,0.00
51403K64NA1,0.00,0.00,0.00,0.00
51403KF0003,0.00,0.00,0.00,0.00
51403KW6961,0.00,0.00,0.00,0.00
51403ME4003,0.00,0.00,0.00,0.00
51403MFGD01,0.00,0.00,0.00,0.00
51403MGPD01,0.00,0.00,0.00,0.00
51403MJCA01,0.00,0.00,0.00,0.00
51403MLCD01,0.00,0.00,0.00,0.00
51404K84901,0.00,0.00,0.00,0.00
51404MGPD01,0.00,0.00,0.00,0.00
51404MJCA01,0.00,0.00,0.00,0.00
51404MJPG51,0.00,0.00,0.00,0.00
51404MKND51,0.00,0.00,0.00,0.00
51404MKPDN1,0.00,0.00,0.00,0.00
51404MLNEQ1,0.00,0.00,0.00,0.00
51404MR7003,0.00,0.00,0.00,0.00
51405K64N01,0.00,0.00,0.00,0.00
51405KA4711,0.00,0.00,0.00,0.00
51405MB4003,0.00,0.00,0.00,0.00
51405MKCA00,0.00,0.00,0.00,0.00
51406MW4003,0.00,0.00,0.00,0.00
51408KAE871,0.00,0.00,0.00,0.00
51410383723,0.00,0.00,0.00,0.00
51410GF6970,0.00,0.00,0.00,0.00
51410GJKJ01,0.00,0.00,0.00,0.00
51410GN5781,0.00,0.00,0.00,0.00
51410K01901,0.00,0.00,0.00,0.00
51410K0F305,0.00,0.00,0.00,0.00
51410K0F306,0.00,0.00,0.00,0.00
51410K0F309,0.00,0.00,0.00,0.00
